tradeCode,20110103,20110104,20110105,20110106,20110107,20110110,20110111,20110112,20110113,20110114,20110117,20110118,20110119,20110120,20110121,20110124,20110126,20110127,20110128,20110131,20110201,20110202,20110203,20110204,20110207,20110208,20110209,20110210,20110211,20110214,20110215,20110216,20110217,20110218,20110221,20110222,20110223,20110224,20110225,20110228,20110301,20110302,20110303,20110304,20110309,20110310,20110311,20110314,20110315,20110316,20110317,20110318,20110321,20110322,20110323,20110324,20110325,20110328,20110329,20110330,20110331,20110401,20110404,20110405,20110406,20110407,20110408,20110411,20110412,20110413,20110414,20110415,20110418,20110419,20110420,20110425,20110426,20110427,20110428,20110429,20110502,20110503,20110504,20110505,20110506,20110509,20110510,20110511,20110512,20110513,20110516,20110517,20110518,20110519,20110520,20110523,20110524,20110525,20110526,20110527,20110530,20110531,20110601,20110602,20110603,20110606,20110607,20110608,20110609,20110610,20110613,20110614,20110615,20110616,20110617,20110620,20110621,20110622,20110624,20110627,20110628,20110629,20110630,20110701,20110704,20110705,20110706,20110707,20110708,20110711,20110712,20110713,20110714,20110715,20110718,20110719,20110720,20110721,20110722,20110725,20110726,20110727,20110728,20110729,20110801,20110802,20110803,20110804,20110805,20110808,20110809,20110810,20110811,20110812,20110815,20110816,20110817,20110818,20110819,20110822,20110823,20110824,20110825,20110826,20110829,20110830,20110831,20110901,20110902,20110905,20110906,20110908,20110909,20110912,20110913,20110914,20110915,20110916,20110919,20110920,20110921,20110922,20110923,20110926,20110927,20110928,20110929,20110930,20111003,20111004,20111005,20111006,20111007,20111010,20111011,20111013,20111014,20111017,20111018,20111019,20111020,20111021,20111024,20111025,20111026,20111027,20111028,20111031,20111101,20111103,20111104,20111107,20111108,20111109,20111110,20111111,20111114,20111116,20111117,20111118,20111121,20111122,20111123,20111124,20111125,20111128,20111129,20111130,20111201,20111202,20111205,20111206,20111207,20111208,20111209,20111212,20111213,20111214,20111215,20111216,20111219,20111220,20111221,20111222,20111223,20111226,20111227,20111228,20111229
ABCB4,14.00,14.00,15.00,15.00,14.00,14.00,14.00,14.00,14.00,15.00,15.00,15.00,15.00,15.00,14.00,14.00,14.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,12.00,12.00,12.00,12.00,12.00,12.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,12.00,12.00,12.00,13.00,13.00,13.00,13.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.00,12.00,12.00,12.00,12.00,11.00,11.00,11.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,12.00,12.00,12.00,12.00,12.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,11.00,10.00,10.00,9.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,11.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,10.00,10.00,10.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00
BBDC4,33.00,33.00,33.00,33.00,32.00,32.00,32.00,32.00,33.00,32.00,33.00,32.00,32.00,32.00,31.00,31.00,32.00,31.00,32.00,31.00,31.00,30.00,30.00,30.00,29.00,29.00,30.00,29.00,30.00,30.00,30.00,31.00,32.00,32.00,32.00,31.00,31.00,31.00,31.00,31.00,31.00,31.00,31.00,31.00,31.00,30.00,30.00,30.00,30.00,31.00,30.00,30.00,31.00,30.00,31.00,31.00,31.00,31.00,31.00,31.00,32.00,33.00,33.00,33.00,33.00,32.00,32.00,32.00,31.00,32.00,31.00,31.00,31.00,31.00,32.00,32.00,32.00,32.00,31.00,30.00,31.00,31.00,30.00,30.00,30.00,31.00,31.00,31.00,31.00,31.00,30.00,30.00,30.00,30.00,29.00,29.00,30.00,30.00,30.00,31.00,31.00,31.00,30.00,30.00,30.00,31.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,31.00,31.00,31.00,31.00,32.00,31.00,31.00,31.00,30.00,29.00,29.00,29.00,29.00,28.00,28.00,28.00,29.00,29.00,29.00,29.00,28.00,28.00,29.00,29.00,29.00,28.00,27.00,27.00,26.00,25.00,26.00,26.00,27.00,27.00,26.00,27.00,27.00,26.00,26.00,26.00,26.00,26.00,26.00,27.00,27.00,27.00,28.00,29.00,28.00,27.00,29.00,29.00,28.00,28.00,28.00,28.00,28.00,28.00,29.00,29.00,27.00,27.00,27.00,27.00,27.00,28.00,27.00,27.00,26.00,27.00,27.00,27.00,27.00,27.00,28.00,29.00,28.00,28.00,29.00,28.00,29.00,30.00,30.00,30.00,31.00,31.00,30.00,29.00,31.00,30.00,30.00,31.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,28.00,28.00,28.00,28.00,27.00,28.00,28.00,29.00,30.00,31.00,31.00,30.00,31.00,31.00,31.00,31.00,30.00,30.00,30.00,29.00,29.00,30.00,30.00,30.00,31.00,31.00,30.00,30.00,30.00
BVMF3,13.00,13.00,13.00,13.00,13.00,12.00,13.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,12.00,12.00,12.00,12.00,12.00,12.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,12.00,12.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,11.00,11.00,11.00,11.00,11.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,10.00,9.00,9.00,9.00,9.00,9.00,10.00,9.00,9.00,9.00,9.00,8.00,9.00,8.00,8.00,8.00,7.00,7.00,8.00,8.00,8.00,9.00,9.00,8.00,9.00,8.00,8.00,8.00,8.00,8.00,9.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,8.00,9.00,9.00,9.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,10.00,10.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00
CSMG3,28.00,29.00,28.00,28.00,29.00,28.00,29.00,29.00,28.00,29.00,29.00,29.00,29.00,29.00,28.00,28.00,28.00,28.00,28.00,27.00,27.00,28.00,28.00,27.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,29.00,29.00,28.00,28.00,28.00,29.00,28.00,28.00,28.00,27.00,27.00,27.00,26.00,26.00,26.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,28.00,28.00,27.00,28.00,27.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,29.00,29.00,29.00,29.00,28.00,28.00,28.00,29.00,29.00,29.00,30.00,30.00,31.00,30.00,31.00,31.00,30.00,31.00,31.00,31.00,31.00,31.00,31.00,31.00,30.00,30.00,30.00,30.00,30.00,29.00,30.00,30.00,29.00,30.00,30.00,30.00,30.00,31.00,31.00,31.00,31.00,31.00,31.00,31.00,30.00,30.00,31.00,31.00,31.00,30.00,30.00,31.00,31.00,31.00,31.00,31.00,31.00,32.00,32.00,32.00,32.00,32.00,32.00,31.00,30.00,30.00,29.00,29.00,28.00,29.00,29.00,29.00,30.00,29.00,29.00,29.00,28.00,30.00,29.00,29.00,29.00,30.00,30.00,31.00,31.00,31.00,29.00,31.00,30.00,30.00,30.00,30.00,30.00,31.00,31.00,32.00,31.00,31.00,30.00,31.00,30.00,29.00,29.00,29.00,29.00,29.00,28.00,28.00,29.00,28.00,29.00,29.00,30.00,30.00,29.00,30.00,30.00,29.00,30.00,30.00,30.00,31.00,30.00,30.00,32.00,31.00,31.00,31.00,31.00,31.00,32.00,32.00,32.00,32.00,32.00,30.00,31.00,31.00,30.00,30.00,30.00,31.00,31.00,31.00,32.00,32.00,31.00,31.00,31.00,30.00,30.00,31.00,31.00,31.00,31.00,31.00,32.00,32.00,32.00,33.00,33.00,33.00,33.00,34.00,34.00
ELET6,27.00,28.00,28.00,28.00,28.00,27.00,27.00,27.00,27.00,27.00,28.00,28.00,27.00,27.00,26.00,26.00,26.00,26.00,26.00,26.00,27.00,26.00,26.00,26.00,26.00,27.00,27.00,26.00,27.00,27.00,27.00,27.00,27.00,28.00,28.00,28.00,28.00,28.00,29.00,29.00,30.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,30.00,30.00,29.00,29.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,31.00,31.00,31.00,31.00,31.00,30.00,30.00,30.00,29.00,29.00,30.00,29.00,30.00,29.00,29.00,29.00,29.00,29.00,28.00,28.00,28.00,28.00,28.00,29.00,28.00,28.00,28.00,28.00,28.00,27.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,27.00,28.00,28.00,27.00,27.00,27.00,28.00,26.00,26.00,26.00,26.00,26.00,26.00,26.00,26.00,26.00,26.00,26.00,25.00,25.00,25.00,25.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,23.00,23.00,23.00,23.00,23.00,23.00,22.00,22.00,23.00,23.00,22.00,22.00,21.00,21.00,20.00,20.00,20.00,21.00,20.00,21.00,21.00,21.00,20.00,21.00,21.00,20.00,20.00,20.00,20.00,20.00,20.00,21.00,20.00,20.00,20.00,22.00,21.00,20.00,21.00,21.00,21.00,21.00,22.00,22.00,22.00,22.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,20.00,21.00,21.00,21.00,21.00,22.00,22.00,22.00,22.00,22.00,22.00,22.00,23.00,23.00,23.00,23.00,24.00,23.00,22.00,24.00,23.00,24.00,25.00,24.00,24.00,24.00,24.00,23.00,24.00,23.00,23.00,23.00,22.00,22.00,22.00,22.00,23.00,23.00,23.00,24.00,24.00,25.00,25.00,25.00,24.00,25.00,25.00,25.00,25.00,26.00,25.00,25.00,26.00,26.00,26.00,26.00,26.00,26.00,26.00
EMBR3,12.00,11.00,11.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,14.00,14.00,13.00,13.00,13.00,14.00,14.00,14.00,13.00,14.00,14.00,14.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,14.00,14.00,13.00,14.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,12.00,13.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,13.00,12.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.00,11.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.00,11.00,11.00,11.00,11.00,12.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,10.00,10.00,11.00,11.00,10.00,10.00,10.00,9.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,9.00,9.00,9.00,10.00,10.00,9.00,10.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.00,11.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00
ETER3,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,10.00,10.00,10.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,11.00,11.00,11.00,10.00,10.00,10.00,11.00,11.00,11.00,11.00,10.00,11.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.00,11.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.00,8.00,9.00,9.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,7.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,9.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.00,9.00,8.00,9.00,9.00,9.00,9.00,9.00
EURO11,202.00,202.00,202.00,202.00,200.00,201.00,200.00,201.00,201.00,201.00,201.00,201.00,199.00,200.00,200.00,200.00,200.00,201.00,201.00,200.00,199.00,199.00,195.00,192.00,193.00,192.00,192.00,193.00,193.00,193.00,191.00,197.00,197.00,197.00,197.00,197.00,195.00,196.00,196.00,196.00,192.00,197.00,196.00,198.00,197.00,197.00,197.00,197.00,200.00,199.00,198.00,198.00,198.00,198.00,199.00,198.00,199.00,203.00,203.00,203.00,203.00,202.00,202.00,202.00,202.00,203.00,203.00,203.00,202.00,203.00,203.00,202.00,202.00,200.00,200.00,195.00,195.00,195.00,195.00,200.00,199.00,198.00,195.00,195.00,192.00,196.00,194.00,186.00,194.00,187.00,186.00,191.00,190.00,188.00,185.00,182.00,182.00,181.00,185.00,184.00,184.00,186.00,180.00,180.00,184.00,181.00,181.00,181.00,180.00,179.00,181.00,180.00,182.00,182.00,182.00,182.00,182.00,181.00,182.00,183.00,182.00,183.00,183.00,181.00,182.00,181.00,181.00,182.00,183.00,183.00,184.00,182.00,184.00,186.00,185.00,185.00,185.00,184.00,185.00,185.00,190.00,185.00,184.00,184.00,186.00,181.00,180.00,184.00,182.00,180.00,180.00,180.00,180.00,183.00,183.00,180.00,183.00,184.00,185.00,187.00,188.00,183.00,181.00,181.00,185.00,185.00,189.00,190.00,187.00,187.00,190.00,190.00,190.00,188.00,188.00,190.00,189.00,193.00,192.00,192.00,192.00,190.00,190.00,189.00,185.00,192.00,192.00,188.00,187.00,194.00,192.00,192.00,192.00,188.00,190.00,192.00,191.00,190.00,191.00,191.00,194.00,193.00,188.00,189.00,188.00,190.00,190.00,192.00,189.00,188.00,190.00,189.00,188.00,188.00,187.00,188.00,187.00,189.00,188.00,188.00,189.00,193.00,192.00,192.00,190.00,190.00,192.00,190.00,191.00,189.00,189.00,189.00,189.00,187.00,186.00,186.00,187.00,186.00,186.00,186.00,187.00,186.00,186.00,186.00,186.00,189.00,190.00,189.00,191.00
FLRY3,26.00,26.00,26.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,26.00,25.00,26.00,26.00,26.00,25.00,25.00,25.00,25.00,24.00,25.00,25.00,24.00,24.00,24.00,25.00,24.00,23.00,23.00,23.00,23.00,24.00,25.00,24.00,24.00,24.00,24.00,23.00,23.00,22.00,21.00,22.00,21.00,22.00,22.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,22.00,23.00,24.00,24.00,24.00,24.00,23.00,24.00,23.00,24.00,24.00,24.00,23.00,23.00,23.00,23.00,23.00,22.00,22.00,21.00,22.00,21.00,22.00,22.00,22.00,23.00,22.00,23.00,23.00,24.00,23.00,23.00,24.00,23.00,23.00,24.00,24.00,25.00,25.00,24.00,25.00,25.00,25.00,24.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.00,24.00,24.00,25.00,24.00,23.00,23.00,23.00,23.00,23.00,24.00,24.00,23.00,23.00,24.00,23.00,24.00,23.00,22.00,23.00,23.00,23.00,23.00,23.00,23.00,22.00,23.00,23.00,23.00,22.00,22.00,22.00,22.00,22.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,20.00,19.00,18.00,19.00,18.00,19.00,19.00,19.00,19.00,19.00,19.00,20.00,20.00,20.00,19.00,19.00,20.00,21.00,22.00,22.00,22.00,22.00,22.00,22.00,22.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,22.00,21.00,22.00,21.00,22.00,22.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,22.00,21.00,22.00,22.00,21.00,22.00,21.00,21.00,21.00,21.00,20.00,20.00,20.00,21.00,20.00,21.00,20.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,22.00,21.00,21.00,21.00
